row,col,n,train_n,unique_variants,grammar_edges,test_transitions,entropy_raw,baseline_accuracy,kgram_accuracy,lift,out_of_grammar,surprise_rate,compression_ratio
chr1,chr22,230478786,161335150,528881,1843749,69143635,16.436490449558402,0.0012034368745583016,0.98444759231995826,0.9832441554454,1075350,0.015552407680041699,435.78571739200311
chr1,chrX,230478786,161335150,528881,2209384,69143635,16.436490449558402,0.0012034368745583016,0.99662948006710961,0.99542604319255135,233050,0.0033705199328904244,435.78571739200311
chr1,chrY,230478786,161335150,528881,1581904,69143635,16.436490449558402,0.0012034368745583016,0.97169461802232415,0.97049118114776589,1957137,0.028305381977675893,435.78571739200311
chr2,chr1,240547740,168383418,528775,2377244,72164321,16.412533326243775,0.0010822522670171039,0.99864596522705451,0.99756371296003743,97713,0.0013540347729454837,454.91511512458038
chr2,chr2,240547740,168383418,528775,2370549,72164321,16.412533326243775,0.0010822522670171039,0.99862677291732571,0.99754452065030863,99098,0.0013732270826742761,454.91511512458038
chr2,chr3,240547740,168383418,528775,2306226,72164321,16.412533326243775,0.0010822522670171039,0.99796266357165608,0.996880411304639,147023,0.0020373364283438628,454.91511512458038
chr2,chr4,240547740,168383418,528775,2277542,72164321,16.412533326243775,0.0010822522670171039,0.99760676747724131,0.99652451521022423,172706,0.002393232522758719,454.91511512458038
chr2,chr5,240547740,168383418,528775,2259125,72164321,16.412533326243775,0.0010822522670171039,0.9973446019120723,0.99626234964505522,191625,0.0026553980879276892,454.91511512458038
chr2,chr6,240547740,168383418,528775,2272646,72164321,16.412533326243775,0.0010822522670171039,0.99751763755942502,0.99643538529240794,179138,0.0024823624405750314,454.91511512458038
chr2,chr7,240547740,168383418,528775,2273356,72164321,16.412533326243775,0.0010822522670171039,0.99751882928407243,0.99643657701705535,179052,0.0024811707159276119,454.91511512458038
chr2,chr8,240547740,168383418,528775,2241038,72164321,16.412533326243775,0.0010822522670171039,0.99707941546349477,0.99599716319647769,210762,0.0029205845365052351,454.91511512458038
chr2,chr9,240547740,168383418,528775,2163846,72164321,16.412533326243775,0.0010822522670171039,0.99584228056410318,0.9947600282970861,300039,0.004157719435896861,454.91511512458038
chr2,chr10,240547740,168383418,528775,2227379,72164321,16.412533326243775,0.0010822522670171039,0.99688128431222955,0.99579903204521247,225060,0.003118715687770415,454.91511512458038
chr2,chr11,240547740,168383418,528775,2238941,72164321,16.412533326243775,0.0010822522670171039,0.99700162078709231,0.99591936852007523,216376,0.0029983792129077195,454.91511512458038
chr2,chr12,240547740,168383418,528775,2192315,72164321,16.412533326243775,0.0010822522670171039,0.99634123904526173,0.99525898677824465,264032,0.0036587609547382841,454.91511512458038
chr2,chr13,240547740,168383418,528775,2079703,72164321,16.412533326243775,0.0010822522670171039,0.99414365722362996,0.99306140495661288,422619,0.0058563427763700573,454.91511512458038
chr2,chr14,240547740,168383418,528775,2077162,72164321,16.412533326243775,0.0010822522670171039,0.99409755410849077,0.99301530184147369,425946,0.0059024458915091851,454.91511512458038
chr2,chr15,240547740,168383418,528775,2087345,72164321,16.412533326243775,0.0010822522670171039,0.99417889624430889,0.9930966439772918,420076,0.0058211037556911262,454.91511512458038
chr2,chr16,240547740,168383418,528775,2121650,72164321,16.412533326243775,0.0010822522670171039,0.99454460328116989,0.99346235101415281,393685,0.0054553967188300714,454.91511512458038
chr2,chr17,240547740,168383418,528775,2125568,72164321,16.412533326243775,0.0010822522670171039,0.99451133199188557,0.99342907972486849,396086,0.0054886680081144253,454.91511512458038
chr2,chr18,240547740,168383418,528775,2027957,72164321,16.412533326243775,0.0010822522670171039,0.99290714590108875,0.99182489363407167,511851,0.0070928540989112889,454.91511512458038
chr2,chr19,240547740,168383418,528775,2014057,72164321,16.412533326243775,0.0010822522670171039,0.9897704989145536,0.98868824664753652,738205,0.010229501085446365,454.91511512458038
chr2,chr20,240547740,168383418,528775,2008213,72164321,16.412533326243775,0.0010822522670171039,0.99209544284356255,0.99101319057654547,570427,0.007904557156437458,454.91511512458038
chr2,chr21,240547740,168383418,528775,1742929,72164321,16.412533326243775,0.0010822522670171039,0.98191417889180999,0.9808319266247929,1305151,0.018085821108190014,454.91511512458038
chr2,chr22,240547740,168383418,528775,1843749,72164321,16.412533326243775,0.0010822522670171039,0.98449587019602114,0.98341361792900406,1118845,0.015504129803978894,454.91511512458038
chr2,chrX,240547740,168383418,528775,2209384,72164321,16.412533326243775,0.0010822522670171039,0.996582272283834,0.99550002001681692,246638,0.0034177277161659986,454.91511512458038
chr2,chrY,240547740,168383418,528775,1581904,72164321,16.412533326243775,0.0010822522670171039,0.9717066969978142,0.97062444473079712,2041767,0.028293303002185802,454.91511512458038
chr3,chr1,198099715,138669800,524473,2377244,59429914,16.384706622180257,0.0011031649818641837,0.99878825333652677,0.99768508835466263,72014,0.0012117466634732131,377.71194132014421
chr3,chr2,198099715,138669800,524473,2370549,59429914,16.384706622180257,0.0011031649818641837,0.99880494526712593,0.9977017802852618,71022,0.0011950547328740877,377.71194132014421
chr3,chr3,198099715,138669800,524473,2306226,59429914,16.384706622180257,0.0011031649818641837,0.99824729680746294,0.9971441318255988,104163,0.0017527031925370108,377.71194132014421
chr3,chr4,198099715,138669800,524473,2277542,59429914,16.384706622180257,0.0011031649818641837,0.99794155852219468,0.99683839354033055,122333,0.0020584414778052683,377.71194132014421
chr3,chr5,198099715,138669800,524473,2259125,59429914,16.384706622180257,0.0011031649818641837,0.99772658260955926,0.99662341762769513,135109,0.0022734173904407802,377.71194132014421
chr3,chr6,198099715,138669800,524473,2272646,59429914,16.384706622180257,0.0011031649818641837,0.99785109902733493,0.9967479340454708,127709,0.0021489009726650453,377.71194132014421
chr3,chr7,198099715,138669800,524473,2273356,59429914,16.384706622180257,0.0011031649818641837,0.99777453825694584,0.99667137327508171,132259,0.0022254617430541796,377.71194132014421
chr3,chr8,198099715,138669800,524473,2241038,59429914,16.384706622180257,0.0011031649818641837,0.99744027898138976,0.99633711399952563,152124,0.0025597210186102575,377.71194132014421
chr3,chr9,198099715,138669800,524473,2163846,59429914,16.384706622180257,0.0011031649818641837,0.99636470952995149,0.99526154454808735,216045,0.0036352904700484674,377.71194132014421
chr3,chr10,198099715,138669800,524473,2227379,59429914,16.384706622180257,0.0011031649818641837,0.9972290722143734,0.99612590723250927,164676,0.0027709277856266122,377.71194132014421
chr3,chr11,198099715,138669800,524473,2238941,59429914,16.384706622180257,0.0011031649818641837,0.99730494309650186,0.99620177811463773,160167,0.0026950569034981274,377.71194132014421
chr3,chr12,198099715,138669800,524473,2192315,59429914,16.384706622180257,0.0011031649818641837,0.99681673777956337,0.99571357279769923,189181,0.0031832622204366642,377.71194132014421
chr3,chr13,198099715,138669800,524473,2079703,59429914,16.384706622180257,0.0011031649818641837,0.99493260246010118,0.99382943747823704,301155,0.0050673975398988465,377.71194132014421
chr3,chr14,198099715,138669800,524473,2077162,59429914,16.384706622180257,0.0011031649818641837,0.99481347053606706,0.99371030555420292,308235,0.0051865294639329282,377.71194132014421
chr3,chr15,198099715,138669800,524473,2087345,59429914,16.384706622180257,0.0011031649818641837,0.99474396008717092,0.99364079510530678,312366,0.0052560399128290846,377.71194132014421
chr3,chr16,198099715,138669800,524473,2121650,59429914,16.384706622180257,0.0011031649818641837,0.99491168706722344,0.9938085220853593,302398,0.005088312932776581,377.71194132014421
chr3,chr17,198099715,138669800,524473,2125568,59429914,16.384706622180257,0.0011031649818641837,0.99486145983653951,0.99375829485467537,305383,0.0051385401634604418,377.71194132014421
chr3,chr18,198099715,138669800,524473,2027957,59429914,16.384706622180257,0.0011031649818641837,0.99369854380068601,0.99259537881882187,374495,0.0063014561993140353,377.71194132014421
chr3,chr19,198099715,138669800,524473,2014057,59429914,16.384706622180257,0.0011031649818641837,0.98997826246223408,0.98887509748036995,595591,0.010021737537765914,377.71194132014421
chr3,chr20,198099715,138669800,524473,2008213,59429914,16.384706622180257,0.0011031649818641837,0.99273958229184045,0.99163641730997631,431486,0.0072604177081595639,377.71194132014421
chr3,chr21,198099715,138669800,524473,1742929,59429914,16.384706622180257,0.0011031649818641837,0.98371367321850745,0.98261050823664331,967895,0.016286326781492565,377.71194132014421
chr3,chr22,198099715,138669800,524473,1843749,59429914,16.384706622180257,0.0011031649818641837,0.9851030576958264,0.98399989271396227,885324,0.014896942304173618,377.71194132014421
chr3,chrX,198099715,138669800,524473,2209384,59429914,16.384706622180257,0.0011031649818641837,0.99707951790069893,0.9959763529188348,173564,0.0029204820993010356,377.71194132014421
chr3,chrY,198099715,138669800,524473,1581904,59429914,16.384706622180257,0.0011031649818641837,0.97404665603251583,0.9729434910506517,1542405,0.025953343967484121,377.71194132014421
chr4,chr1,189752412,132826688,522911,2377244,56925723,16.333523860836518,0.0011242896291365505,0.99879312907453099,0.99766883944539442,68702,0.0012068709254689659,362.87707085909454
chr4,chr2,189752412,132826688,522911,2370549,56925723,16.333523860836518,0.0011242896291365505,0.99884358078333058,0.997719291154194,65830,0.0011564192166694132,362.87707085909454
chr4,chr3,189752412,132826688,522911,2306226,56925723,16.333523860836518,0.0011242896291365505,0.99831431214321165,0.99719002251407507,95959,0.0016856878567883978,362.87707085909454
chr4,chr4,189752412,132826688,522911,2277542,56925723,16.333523860836518,0.0011242896291365505,0.99803471973469704,0.99691043010556046,111875,0.0019652802653029105,362.87707085909454
chr4,chr5,189752412,132826688,522911,2259125,56925723,16.333523860836518,0.0011242896291365505,0.99782565783134625,0.99670136820220967,123776,0.0021743421686537035,362.87707085909454
chr4,chr6,189752412,132826688,522911,2272646,56925723,16.333523860836518,0.0011242896291365505,0.99792842332454867,0.9968041336954121,117926,0.0020715766754512716,362.87707085909454
chr4,chr7,189752412,132826688,522911,2273356,56925723,16.333523860836518,0.0011242896291365505,0.9978423462447723,0.99671805661563573,122826,0.0021576537552276676,362.87707085909454
chr4,chr8,189752412,132826688,522911,2241038,56925723,16.333523860836518,0.0011242896291365505,0.99753475243520406,0.99641046280606749,140336,0.0024652475647959711,362.87707085909454
chr4,chr9,189752412,132826688,522911,2163846,56925723,16.333523860836518,0.0011242896291365505,0.99648533229872194,0.99536104266958536,200075,0.0035146677012780321,362.87707085909454
chr4,chr10,189752412,132826688,522911,2227379,56925723,16.333523860836518,0.0011242896291365505,0.99731522074827228,0.9961909311191357,152833,0.0026847792517277294,362.87707085909454
chr4,chr11,189752412,132826688,522911,2238941,56925723,16.333523860836518,0.0011242896291365505,0.99735197039131152,0.99622768076217494,150741,0.0026480296086885012,362.87707085909454
chr4,chr12,189752412,132826688,522911,2192315,56925723,16.333523860836518,0.0011242896291365505,0.99692409703781892,0.99579980740868235,175098,0.0030759029621810863,362.87707085909454
chr4,chr13,189752412,132826688,522911,2079703,56925723,16.333523860836518,0.0011242896291365505,0.99515275370327749,0.99402846407414092,275933,0.0048472462967224855,362.87707085909454
chr4,chr14,189752412,132826688,522911,2077162,56925723,16.333523860836518,0.0011242896291365505,0.99497070946292587,0.9938464198337893,286296,0.0050292905370740749,362.87707085909454
chr4,chr15,189752412,132826688,522911,2087345,56925723,16.333523860836518,0.0011242896291365505,0.99484856784339837,0.99372427821426179,293249,0.0051514321566016822,362.87707085909454
chr4,chr16,189752412,132826688,522911,2121650,56925723,16.333523860836518,0.0011242896291365505,0.99496002887833324,0.99383573924919666,286904,0.0050399711216667373,362.87707085909454
chr4,chr17,189752412,132826688,522911,2125568,56925723,16.333523860836518,0.0011242896291365505,0.99488298110855788,0.99375869147942131,291290,0.005117018891442099,362.87707085909454
chr4,chr18,189752412,132826688,522911,2027957,56925723,16.333523860836518,0.0011242896291365505,0.99392164066146338,0.9927973510323268,346015,0.0060783593385366399,362.87707085909454
chr4,chr19,189752412,132826688,522911,2014057,56925723,16.333523860836518,0.0011242896291365505,0.9899596707801146,0.98883538115097802,571553,0.010040329219885359,362.87707085909454
chr4,chr20,189752412,132826688,522911,2008213,56925723,16.333523860836518,0.0011242896291365505,0.99287367856531217,0.99174938893617559,405671,0.007126321434687795,362.87707085909454
chr4,chr21,189752412,132826688,522911,1742929,56925723,16.333523860836518,0.0011242896291365505,0.98436002297239156,0.98323573334325498,890317,0.015639977027608415,362.87707085909454
chr4,chr22,189752412,132826688,522911,1843749,56925723,16.333523860836518,0.0011242896291365505,0.98512956963234355,0.98400528000320697,846510,0.014870430367656463,362.87707085909454
chr4,chrX,189752412,132826688,522911,2209384,56925723,16.333523860836518,0.0011242896291365505,0.997174054337439,0.99604976470830242,160869,0.0028259456625610185,362.87707085909454
chr4,chrY,189752412,132826688,522911,1581904,56925723,16.333523860836518,0.0011242896291365505,0.97502570147418244,0.97390141184504586,1421680,0.024974298525817583,362.87707085909454
chr5,chr1,181264838,126885386,523551,2377244,54379451,16.375267299283941,0.0010374874876908926,0.99854404561752563,0.99750655812983469,79174,0.0014559543824743651,346.22193062375965
chr5,chr2,181264838,126885386,523551,2370549,54379451,16.375267299283941,0.0010374874876908926,0.99848021635966866,0.99744272887197771,82645,0.0015197836403313451,346.22193062375965
chr5,chr3,181264838,126885386,523551,2306226,54379451,16.375267299283941,0.0010374874876908926,0.99777266967994949,0.99673518219225854,121121,0.0022273303200504913,346.22193062375965
chr5,chr4,181264838,126885386,523551,2277542,54379451,16.375267299283941,0.0010374874876908926,0.99737321732063822,0.99633572983294727,142843,0.0026267826793617316,346.22193062375965
chr5,chr5,181264838,126885386,523551,2259125,54379451,16.375267299283941,0.0010374874876908926,0.99706335762749798,0.99602587013980703,159693,0.0029366423725020688,346.22193062375965
chr5,chr6,181264838,126885386,523551,2272646,54379451,16.375267299283941,0.0010374874876908926,0.99730276791503469,0.99626528042734375,146674,0.0026972320849653298,346.22193062375965
chr5,chr7,181264838,126885386,523551,2273356,54379451,16.375267299283941,0.0010374874876908926,0.99731306592264057,0.99627557843494963,146114,0.0026869340773594788,346.22193062375965
chr5,chr8,181264838,126885386,523551,2241038,54379451,16.375267299283941,0.0010374874876908926,0.99681629739145394,0.995778809903763,173128,0.0031837026085460114,346.22193062375965
chr5,chr9,181264838,126885386,523551,2163846,54379451,16.375267299283941,0.0010374874876908926,0.99547043974386573,0.99443295225617478,246315,0.004529560256134252,346.22193062375965
chr5,chr10,181264838,126885386,523551,2227379,54379451,16.375267299283941,0.0010374874876908926,0.99661548624313989,0.99557799875544895,184048,0.003384513756860105,346.22193062375965
chr5,chr11,181264838,126885386,523551,2238941,54379451,16.375267299283941,0.0010374874876908926,0.99679575654414021,0.99575826905644926,174245,0.0032042434558598246,346.22193062375965
chr5,chr12,181264838,126885386,523551,2192315,54379451,16.375267299283941,0.0010374874876908926,0.99600634070395455,0.9949688532162636,217173,0.003993659296045486,346.22193062375965
chr5,chr13,181264838,126885386,523551,2079703,54379451,16.375267299283941,0.0010374874876908926,0.99357202043102644,0.99253453294333549,349550,0.0064279795689735813,346.22193062375965
chr5,chr14,181264838,126885386,523551,2077162,54379451,16.375267299283941,0.0010374874876908926,0.99356716565601222,0.99252967816832127,349814,0.0064328343439877681,346.22193062375965
chr5,chr15,181264838,126885386,523551,2087345,54379451,16.375267299283941,0.0010374874876908926,0.99377312580812927,0.99273563832043832,338614,0.0062268741918707488,346.22193062375965
chr5,chr16,181264838,126885386,523551,2121650,54379451,16.375267299283941,0.0010374874876908926,0.99427743395202717,0.99323994646433622,311190,0.0057225660479727899,346.22193062375965
chr5,chr17,181264838,126885386,523551,2125568,54379451,16.375267299283941,0.0010374874876908926,0.99426869903486148,0.99323121154717053,311665,0.0057313009651384673,346.22193062375965
chr5,chr18,181264838,126885386,523551,2027957,54379451,16.375267299283941,0.0010374874876908926,0.99227686208159771,0.99123937459390676,419980,0.0077231379184023027,346.22193062375965
chr5,chr19,181264838,126885386,523551,2014057,54379451,16.375267299283941,0.0010374874876908926,0.98958586396909376,0.98854837648140281,566315,0.010414136030906233,346.22193062375965
chr5,chr20,181264838,126885386,523551,2008213,54379451,16.375267299283941,0.0010374874876908926,0.99160541359639687,0.99056792610870592,456493,0.0083945864036030823,346.22193062375965
chr5,chr21,181264838,126885386,523551,1742929,54379451,16.375267299283941,0.0010374874876908926,0.9803664255455613,0.97932893805787036,1067663,0.019633574454438682,346.22193062375965
chr5,chr22,181264838,126885386,523551,1843749,54379451,16.375267299283941,0.0010374874876908926,0.98399045992575396,0.98295297243806301,870590,0.01600954007424606,346.22193062375965
chr5,chrX,181264838,126885386,523551,2209384,54379451,16.375267299283941,0.0010374874876908926,0.99624812321110046,0.99521063572340951,204025,0.0037518767888995424,346.22193062375965
chr5,chrY,181264838,126885386,523551,1581904,54379451,16.375267299283941,0.0010374874876908926,0.96957510659679147,0.96853761910910052,1654489,0.030424893403208503,346.22193062375965
chr6,chr1,170078297,119054807,523522,2377244,51023489,16.388097612448256,0.0011147610858206895,0.99858702332174898,0.99747226223592833,72095,0.0014129766782510699,324.87325652026084
chr6,chr2,170078297,119054807,523522,2370549,51023489,16.388097612448256,0.0011147610858206895,0.99858686653121664,0.997472105445396,72103,0.0014131334687833676,324.87325652026084
chr6,chr3,170078297,119054807,523522,2306226,51023489,16.388097612448256,0.0011147610858206895,0.99790788513110107,0.99679312404528042,106747,0.0020921148688989107,324.87325652026084
chr6,chr4,170078297,119054807,523522,2277542,51023489,16.388097612448256,0.0011147610858206895,0.99755377371390652,0.99643901262808587,124815,0.0024462262860934498,324.87325652026084
chr6,chr5,170078297,119054807,523522,2259125,51023489,16.388097612448256,0.0011147610858206895,0.99729340343620954,0.99617864235038889,138100,0.0027065965637904535,324.87325652026084
chr6,chr6,170078297,119054807,523522,2272646,51023489,16.388097612448256,0.0011147610858206895,0.99745013517205772,0.99633537408623707,130103,0.0025498648279422835,324.87325652026084
chr6,chr7,170078297,119054807,523522,2273356,51023489,16.388097612448256,0.0011147610858206895,0.99743827788805273,0.99632351680223208,130708,0.0025617221119473032,324.87325652026084
chr6,chr8,170078297,119054807,523522,2241038,51023489,16.388097612448256,0.0011147610858206895,0.99702435088278651,0.99590958979696587,151828,0.0029756491172134463,324.87325652026084
chr6,chr9,170078297,119054807,523522,2163846,51023489,16.388097612448256,0.0011147610858206895,0.99574993783745369,0.99463517675163304,216853,0.004250062162546352,324.87325652026084
chr6,chr10,170078297,119054807,523522,2227379,51023489,16.388097612448256,0.0011147610858206895,0.99679990523580231,0.99568514414998166,163280,0.0032000947641977208,324.87325652026084
chr6,chr11,170078297,119054807,523522,2238941,51023489,16.388097612448256,0.0011147610858206895,0.99690556245575446,0.99579080136993381,157889,0.0030944375442455534,324.87325652026084
chr6,chr12,170078297,119054807,523522,2192315,51023489,16.388097612448256,0.0011147610858206895,0.9962450235420004,0.99513026245617975,191592,0.0037549764579995694,324.87325652026084
chr6,chr13,170078297,119054807,523522,2079703,51023489,16.388097612448256,0.0011147610858206895,0.9940492505324362,0.99293448944661555,303628,0.0059507494675638505,324.87325652026084
chr6,chr14,170078297,119054807,523522,2077162,51023489,16.388097612448256,0.0011147610858206895,0.99394569038585345,0.99283092930003281,308912,0.0060543096141465356,324.87325652026084
chr6,chr15,170078297,119054807,523522,2087345,51023489,16.388097612448256,0.0011147610858206895,0.99402739785199712,0.99291263676617647,304743,0.0059726021480028544,324.87325652026084
chr6,chr16,170078297,119054807,523522,2121650,51023489,16.388097612448256,0.0011147610858206895,0.99436283159703176,0.99324807051121111,287628,0.0056371684029682878,324.87325652026084
chr6,chr17,170078297,119054807,523522,2125568,51023489,16.388097612448256,0.0011147610858206895,0.99432682857105281,0.99321206748523216,289465,0.0056731714289471663,324.87325652026084
chr6,chr18,170078297,119054807,523522,2027957,51023489,16.388097612448256,0.0011147610858206895,0.99273910884455585,0.9916243477587352,370476,0.0072608911554441135,324.87325652026084
chr6,chr19,170078297,119054807,523522,2014057,51023489,16.388097612448256,0.0011147610858206895,0.98944141197400282,0.98832665088818217,538736,0.010558588025997203,324.87325652026084
chr6,chr20,170078297,119054807,523522,2008213,51023489,16.388097612448256,0.0011147610858206895,0.99183762208029325,0.9907228609944726,416473,0.008162377919706745,324.87325652026084
chr6,chr21,170078297,119054807,523522,1742929,51023489,16.388097612448256,0.0011147610858206895,0.98171091357551032,0.98059615248968968,933173,0.01828908642448971,324.87325652026084
chr6,chr22,170078297,119054807,523522,1843749,51023489,16.388097612448256,0.0011147610858206895,0.98405730349016318,0.98294254240434253,813452,0.01594269650983687,324.87325652026084
chr6,chrX,170078297,119054807,523522,2209384,51023489,16.388097612448256,0.0011147610858206895,0.99650856882797645,0.9953938077421558,178145,0.0034914311720235362,324.87325652026084
chr6,chrY,170078297,119054807,523522,1581904,51023489,16.388097612448256,0.0011147610858206895,0.97140993239407836,0.97029517130825771,1458765,0.028590067605921657,324.87325652026084
chr7,chr1,158969846,111278892,523371,2377244,47690953,16.37733997667053,0.0011598006858869019,0.99854802649886243,0.99738822581297548,69246,0.0014519735011376267,303.74217524471169
chr7,chr2,158969846,111278892,523371,2370549,47690953,16.37733997667053,0.0011598006858869019,0.99850137194784094,0.997341571261954,71471,0.0014986280521590751,303.74217524471169
chr7,chr3,158969846,111278892,523371,2306226,47690953,16.37733997667053,0.0011598006858869019,0.99778396124732505,0.9966241605614381,105685,0.0022160387526749571,303.74217524471169
chr7,chr4,158969846,111278892,523371,2277542,47690953,16.37733997667053,0.0011598006858869019,0.99741061999746572,0.99625081931157877,123490,0.0025893800025342333,303.74217524471169
chr7,chr5,158969846,111278892,523371,2259125,47690953,16.37733997667053,0.0011598006858869019,0.99710087571535844,0.99594107502947149,138262,0.0028991242846415754,303.74217524471169
chr7,chr6,158969846,111278892,523371,2272646,47690953,16.37733997667053,0.0011598006858869019,0.997305967024815,0.99614616633892805,128481,0.0026940329751850419,303.74217524471169
chr7,chr7,158969846,111278892,523371,2273356,47690953,16.37733997667053,0.0011598006858869019,0.99733056288474675,0.9961707621988598,127308,0.002669437115253285,303.74217524471169
chr7,chr8,158969846,111278892,523371,2241038,47690953,16.37733997667053,0.0011598006858869019,0.99685911078354839,0.99569931009766144,149792,0.0031408892164515984,303.74217524471169
chr7,chr9,158969846,111278892,523371,2163846,47690953,16.37733997667053,0.0011598006858869019,0.9955218760254172,0.99436207533953025,213566,0.0044781239745827683,303.74217524471169
chr7,chr10,158969846,111278892,523371,2227379,47690953,16.37733997667053,0.0011598006858869019,0.9966382093475884,0.99547840866170145,160327,0.00336179065241158,303.74217524471169
chr7,chr11,158969846,111278892,523371,2238941,47690953,16.37733997667053,0.0011598006858869019,0.99681763541189872,0.99565783472601177,151770,0.0031823645881012275,303.74217524471169
chr7,chr12,158969846,111278892,523371,2192315,47690953,16.37733997667053,0.0011598006858869019,0.9960346147832273,0.99487481409734035,189113,0.0039653852167726659,303.74217524471169
chr7,chr13,158969846,111278892,523371,2079703,47690953,16.37733997667053,0.0011598006858869019,0.99366089413226866,0.99250109344638171,302318,0.0063391058677313497,303.74217524471169
chr7,chr14,158969846,111278892,523371,2077162,47690953,16.37733997667053,0.0011598006858869019,0.99362292047298784,0.99246311978710089,304129,0.0063770795270121777,303.74217524471169
chr7,chr15,158969846,111278892,523371,2087345,47690953,16.37733997667053,0.0011598006858869019,0.99380744184331982,0.99264764115743287,295329,0.0061925581566801566,303.74217524471169
chr7,chr16,158969846,111278892,523371,2121650,47690953,16.37733997667053,0.0011598006858869019,0.99428279405530018,0.99312299336941323,272659,0.0057172059446998257,303.74217524471169
chr7,chr17,158969846,111278892,523371,2125568,47690953,16.37733997667053,0.0011598006858869019,0.99426050471249761,0.99310070402661066,273722,0.0057394952875024323,303.74217524471169
chr7,chr18,158969846,111278892,523371,2027957,47690953,16.37733997667053,0.0011598006858869019,0.99238211909919272,0.99122231841330577,363304,0.0076178809008073294,303.74217524471169
chr7,chr19,158969846,111278892,523371,2014057,47690953,16.37733997667053,0.0011598006858869019,0.98953405271645545,0.9883742520305685,499131,0.010465947283544533,303.74217524471169
chr7,chr20,158969846,111278892,523371,2008213,47690953,16.37733997667053,0.0011598006858869019,0.99162098941491061,0.99046118872902367,399603,0.0083790105850893772,303.74217524471169
chr7,chr21,158969846,111278892,523371,1742929,47690953,16.37733997667053,0.0011598006858869019,0.98080669513985175,0.9796468944539648,915347,0.019193304860148214,303.74217524471169
